frame_id,track_id,x,y,w,h,group_id
2130,28,1276.8,492.0,28.799999999999997,81.6,9
2130,29,1288.8,487.2,40.8,81.6,9
2130,30,1204.8,456.0,24.0,88.8,10
2130,31,1238.3999999999999,468.0,26.4,76.8,10
2130,32,134.4,427.2,40.8,88.8,0
2130,33,316.8,640.8,50.4,108.0,0
2130,36,1087.2,379.2,24.0,69.6,11
2130,34,1044.0,372.0,21.599999999999998,64.8,11
2130,35,1065.6,376.8,16.8,55.199999999999996,11
2160,27,830.4,434.4,43.199999999999996,81.6,0
2160,28,1312.8,511.2,36.0,84.0,9
2160,29,1332.0,504.0,33.6,86.39999999999999,9
2160,30,1224.0,477.59999999999997,31.2,91.2,10
2160,31,1260.0,487.2,31.2,88.8,10
2160,32,158.4,453.59999999999997,43.199999999999996,98.39999999999999,0
2160,33,388.8,782.4,55.199999999999996,127.19999999999999,0
2160,36,1128.0,388.8,24.0,81.6,11
2160,34,1080.0,398.4,21.599999999999998,72.0,11
2160,35,1099.2,388.8,21.599999999999998,64.8,11
2190,27,796.8,420.0,28.799999999999997,72.0,0
2190,28,1351.2,532.8,36.0,81.6,9
2190,29,1368.0,528.0,50.4,88.8,9
2190,30,1245.6,501.59999999999997,28.799999999999997,88.8,10
2190,31,1288.8,504.0,33.6,96.0,10
2190,32,182.4,484.79999999999995,38.4,86.39999999999999,0
2190,33,470.4,962.4,62.4,112.8,0
2190,36,1164.0,408.0,19.2,72.0,11
2190,34,1113.6,412.8,16.8,72.0,11
2190,35,1137.6,412.8,19.2,62.4,11
2220,27,765.6,396.0,40.8,84.0,0
2220,28,1401.6,554.4,43.199999999999996,86.39999999999999,9
2220,29,1428.0,556.8,38.4,81.6,9
2220,30,1284.0,525.6,33.6,100.8,10
2220,31,1332.0,532.8,28.799999999999997,98.39999999999999,10
2220,32,199.2,516.0,52.8,100.8,0
2220,36,1188.0,424.8,26.4,72.0,11
2220,34,1137.6,427.2,16.8,72.0,11
2220,35,1159.2,424.8,19.2,64.8,11
2250,27,739.1999999999999,386.4,31.2,69.6,0
2250,28,1454.3999999999999,585.6,48.0,103.2,9
2250,29,1495.2,588.0,31.2,81.6,9
2250,30,1332.0,564.0,31.2,96.0,10
2250,31,1375.2,568.8,28.799999999999997,96.0,10
2250,32,218.4,544.8,45.6,100.8,0
2250,36,1219.2,453.59999999999997,21.599999999999998,69.6,11
2250,34,1144.8,446.4,21.599999999999998,64.8,11
2250,35,1180.8,446.4,24.0,76.8,11
2280,27,717.6,369.59999999999997,24.0,62.4,0
2280,28,1509.6,612.0,45.6,93.6,9
2280,29,1538.3999999999999,609.6,36.0,86.39999999999999,9
2280,30,1392.0,597.6,28.799999999999997,93.6,10
2280,31,1430.3999999999999,600.0,33.6,93.6,10
2280,32,252.0,576.0,48.0,115.19999999999999,0
2280,36,1252.8,470.4,26.4,81.6,11
2280,34,1164.0,468.0,21.599999999999998,81.6,11
2280,35,1200.0,470.4,24.0,67.2,11
2310,28,1576.8,638.4,43.199999999999996,105.6,9
2310,29,1600.8,638.4,40.8,96.0,9
2310,30,1461.6,638.4,33.6,91.2,10
2310,31,1504.8,643.1999999999999,36.0,88.8,10
2310,32,292.8,619.1999999999999,55.199999999999996,124.8,0
2310,36,1279.2,496.79999999999995,26.4,81.6,11
2310,34,1188.0,489.59999999999997,36.0,93.6,11
2310,35,1238.3999999999999,492.0,24.0,79.2,11
2340,28,1641.6,667.1999999999999,38.4,100.8,9
2340,29,1670.3999999999999,672.0,38.4,91.2,9
2340,30,1548.0,684.0,36.0,93.6,10
2340,31,1593.6,679.1999999999999,26.4,100.8,10
2340,32,331.2,660.0,52.8,122.39999999999999,0
2340,36,1305.6,520.8,36.0,81.6,11
2340,37,1512.0,878.4,55.199999999999996,139.2,0
2340,34,1224.0,516.0,33.6,81.6,11
2340,35,1267.2,520.8,28.799999999999997,72.0,11
2370,28,1716.0,700.8,50.4,108.0,9
2370,29,1752.0,703.1999999999999,43.199999999999996,105.6,9
2370,30,1636.8,732.0,38.4,105.6,10
2370,31,1677.6,715.1999999999999,33.6,108.0,10
2370,32,369.59999999999997,703.1999999999999,52.8,129.6,0
2370,36,1339.2,556.8,38.4,84.0,11
2370,37,1456.8,794.4,62.4,153.6,0
2370,38,156.0,295.2,40.8,81.6,0
2370,39,69.6,300.0,28.799999999999997,72.0,0
2370,34,1264.8,544.8,33.6,86.39999999999999,11
2370,35,1298.3999999999999,544.8,26.4,79.2,11
2400,32,400.8,751.1999999999999,62.4,141.6,0
2400,36,1377.6,580.8,36.0,91.2,11
2400,37,1384.8,734.4,52.8,127.19999999999999,0
2400,38,172.79999999999998,316.8,36.0,84.0,0
2400,39,72.0,307.2,43.199999999999996,76.8,0
2400,40,16.8,520.8,48.0,117.6,0
2400,34,1308.0,580.8,40.8,96.0,11
2400,35,1336.8,580.8,26.4,86.39999999999999,11
2430,32,441.59999999999997,811.1999999999999,62.4,144.0,0
2430,36,1416.0,616.8,43.199999999999996,100.8,11
2430,37,1298.3999999999999,679.1999999999999,50.4,120.0,0
2430,38,189.6,333.59999999999997,36.0,88.8,0
2430,39,96.0,321.59999999999997,38.4,72.0,0
2430,40,55.199999999999996,544.8,43.199999999999996,120.0,0
2430,34,1339.2,609.6,24.0,96.0,11
2430,35,1372.8,614.4,28.799999999999997,88.8,11
2460,32,494.4,876.0,60.0,144.0,0
2460,36,1449.6,660.0,40.8,98.39999999999999,11
2460,37,1240.8,631.1999999999999,50.4,112.8,0
2460,38,211.2,345.59999999999997,45.6,100.8,0
2460,39,112.8,328.8,38.4,88.8,0
2460,40,79.2,580.8,50.4,124.8,0
2460,34,1368.0,645.6,26.4,96.0,11
2460,35,1406.3999999999999,650.4,28.799999999999997,96.0,11
2490,36,1483.2,698.4,40.8,115.19999999999999,11
2490,37,1168.8,585.6,50.4,108.0,0
2490,38,235.2,364.8,40.8,93.6,0
2490,39,134.4,338.4,36.0,86.39999999999999,0
2490,40,103.2,612.0,50.4,139.2,0
2490,34,1392.0,688.8,36.0,115.19999999999999,11
2490,35,1435.2,691.1999999999999,36.0,103.2,11
2520,36,1514.3999999999999,741.6,43.199999999999996,112.8,11
2520,37,1096.8,549.6,55.199999999999996,105.6,0
2520,38,259.2,379.2,45.6,100.8,0
2520,39,146.4,350.4,40.8,79.2,0
2520,40,127.19999999999999,657.6,52.8,129.6,0
2520,34,1420.8,727.1999999999999,40.8,124.8,11
2520,35,1466.3999999999999,727.1999999999999,28.799999999999997,112.8,11
2550,36,1545.6,794.4,43.199999999999996,134.4,11
2550,37,1036.8,518.4,48.0,98.39999999999999,0
2550,38,295.2,400.8,38.4,100.8,0
2550,39,163.2,360.0,38.4,86.39999999999999,0
2550,40,158.4,698.4,55.199999999999996,139.2,0
2550,34,1447.2,784.8,28.799999999999997,124.8,11
2550,35,1490.3999999999999,789.6,36.0,112.8,11
2580,36,1567.2,847.1999999999999,45.6,144.0,11
2580,37,979.1999999999999,487.2,40.8,93.6,0
2580,38,312.0,422.4,45.6,112.8,0
2580,39,177.6,379.2,38.4,81.6,0
2580,40,189.6,746.4,55.199999999999996,151.2,0
2580,34,1478.3999999999999,842.4,31.2,134.4,11
2580,35,1516.8,847.1999999999999,36.0,124.8,11
2610,36,1610.3999999999999,916.8,45.6,144.0,11
2610,37,914.4,460.79999999999995,36.0,96.0,0
2610,38,331.2,441.59999999999997,48.0,115.19999999999999,0
2610,39,189.6,384.0,40.8,91.2,0
2610,40,216.0,799.1999999999999,60.0,163.2,0
2610,41,7.199999999999999,446.4,40.8,108.0,0
2610,34,1509.6,912.0,36.0,134.4,11
2610,35,1560.0,912.0,28.799999999999997,134.4,11
2640,37,859.1999999999999,439.2,40.8,91.2,0
2640,38,340.8,470.4,60.0,120.0,0
2640,39,208.79999999999998,400.8,38.4,86.39999999999999,0
2640,40,264.0,859.1999999999999,62.4,168.0,0
2640,41,28.799999999999997,472.79999999999995,45.6,122.39999999999999,0
2670,37,808.8,420.0,28.799999999999997,81.6,0
2670,38,364.8,489.59999999999997,55.199999999999996,122.39999999999999,0
2670,39,230.39999999999998,415.2,40.8,98.39999999999999,0
2670,40,319.2,921.5999999999999,62.4,151.2,0
2670,41,64.8,506.4,45.6,120.0,0
2700,37,765.6,388.8,40.8,96.0,0
2700,38,400.8,518.4,52.8,124.8,0
2700,39,244.79999999999998,432.0,38.4,105.6,0
2700,41,98.39999999999999,537.6,45.6,127.19999999999999,0
2730,37,724.8,372.0,36.0,81.6,0
2730,41,120.0,578.4,52.8,134.4,0
2730,39,254.39999999999998,448.8,40.8,103.2,0
2730,38,441.59999999999997,556.8,55.199999999999996,127.19999999999999,0
2760,37,708.0,360.0,33.6,72.0,0
2760,38,482.4,592.8,48.0,127.19999999999999,0
2760,39,271.2,463.2,48.0,98.39999999999999,0
2760,41,153.6,626.4,57.599999999999994,129.6,0
2790,37,708.0,345.59999999999997,21.599999999999998,62.4,0
2790,41,180.0,679.1999999999999,52.8,124.8,0
2790,39,302.4,487.2,50.4,96.0,0
2790,38,513.6,631.1999999999999,69.6,146.4,0
2820,41,216.0,739.1999999999999,57.599999999999994,134.4,0
2820,39,331.2,504.0,40.8,98.39999999999999,0
2820,38,566.4,669.6,60.0,156.0,0
2850,41,244.79999999999998,794.4,62.4,146.4,0
2850,39,350.4,525.6,43.199999999999996,112.8,0
2850,38,621.6,705.6,50.4,163.2,0
2880,41,290.4,859.1999999999999,72.0,165.6,0
2880,47,662.4,360.0,40.8,79.2,0
2880,39,367.2,540.0,45.6,117.6,0
2880,38,669.6,763.1999999999999,55.199999999999996,146.4,0
2910,38,724.8,823.1999999999999,64.8,156.0,0
2910,39,398.4,564.0,48.0,110.39999999999999,0
2910,47,655.1999999999999,376.8,33.6,69.6,0
2910,46,691.1999999999999,326.4,21.599999999999998,84.0,12
2910,45,655.1999999999999,336.0,26.4,72.0,12
2940,38,792.0,883.1999999999999,62.4,175.2,0
2940,39,436.8,592.8,52.8,115.19999999999999,0
2940,42,638.4,319.2,28.799999999999997,72.0,13
2940,43,672.0,314.4,24.0,69.6,13
2940,44,722.4,328.8,28.799999999999997,72.0,13
2940,45,679.1999999999999,360.0,26.4,72.0,12
2940,46,705.6,348.0,45.6,86.39999999999999,12
2940,47,624.0,393.59999999999997,36.0,72.0,0
2970,39,470.4,624.0,52.8,134.4,0
2970,42,640.8,336.0,26.4,72.0,13
2970,43,676.8,340.8,26.4,69.6,13
2970,44,732.0,345.59999999999997,24.0,76.8,13
2970,45,686.4,372.0,31.2,69.6,12
2970,46,712.8,355.2,31.2,88.8,12
2970,47,588.0,408.0,31.2,72.0,0
3000,39,518.4,657.6,48.0,134.4,0
3000,42,652.8,350.4,31.2,76.8,13
3000,43,686.4,355.2,24.0,76.8,13
3000,44,744.0,362.4,21.599999999999998,79.2,13
3000,45,717.6,388.8,28.799999999999997,79.2,12
3000,46,753.6,376.8,31.2,91.2,12
3000,47,544.8,422.4,36.0,81.6,0
3030,39,568.8,691.1999999999999,45.6,132.0,0
3030,42,676.8,374.4,31.2,76.8,13
3030,43,693.6,374.4,28.799999999999997,67.2,13
3030,44,763.1999999999999,381.59999999999997,19.2,72.0,13
3030,45,753.6,403.2,33.6,81.6,12
3030,46,780.0,396.0,26.4,88.8,12
3030,47,487.2,436.8,45.6,91.2,0
3060,39,648.0,724.8,40.8,122.39999999999999,0
3060,42,712.8,398.4,28.799999999999997,79.2,13
3060,43,736.8,393.59999999999997,28.799999999999997,76.8,13
3060,44,792.0,396.0,26.4,76.8,13
3060,45,799.1999999999999,432.0,33.6,88.8,12
3060,46,823.1999999999999,412.8,33.6,88.8,12
3060,47,444.0,460.79999999999995,40.8,79.2,0
3060,48,1600.8,912.0,48.0,134.4,14
3060,49,1634.3999999999999,909.6,48.0,141.6,14
3090,39,700.8,751.1999999999999,48.0,122.39999999999999,0
3090,42,748.8,420.0,33.6,72.0,13
3090,43,770.4,417.59999999999997,36.0,69.6,13
3090,44,820.8,412.8,31.2,79.2,13
3090,45,849.6,453.59999999999997,31.2,76.8,12
3090,46,873.6,436.8,26.4,91.2,12
3090,47,396.0,475.2,38.4,96.0,0
3090,48,1557.6,854.4,43.199999999999996,141.6,14
3090,49,1605.6,864.0,36.0,132.0,14
3120,39,751.1999999999999,801.6,50.4,134.4,0
3120,42,799.1999999999999,444.0,33.6,69.6,13
3120,43,825.6,434.4,28.799999999999997,69.6,13
3120,44,859.1999999999999,422.4,33.6,93.6,13
3120,45,907.1999999999999,475.2,26.4,79.2,12
3120,46,924.0,465.59999999999997,36.0,84.0,12
3120,47,372.0,511.2,40.8,105.6,0
3120,48,1519.2,796.8,45.6,144.0,14
3120,49,1567.2,813.6,31.2,127.19999999999999,14
3150,39,796.8,854.4,57.599999999999994,151.2,0
3150,42,844.8,456.0,33.6,88.8,13
3150,43,866.4,444.0,38.4,91.2,13
3150,44,916.8,446.4,31.2,84.0,13
3150,45,974.4,496.79999999999995,24.0,79.2,12
3150,46,991.1999999999999,487.2,40.8,88.8,12
3150,47,369.59999999999997,544.8,45.6,112.8,0
3150,48,1488.0,760.8,43.199999999999996,124.8,14
3150,49,1538.3999999999999,772.8,26.4,122.39999999999999,14
3180,39,861.6,909.6,62.4,151.2,0
3180,42,912.0,477.59999999999997,38.4,84.0,13
3180,43,938.4,470.4,31.2,84.0,13
3180,44,979.1999999999999,472.79999999999995,26.4,84.0,13
3180,45,1032.0,520.8,31.2,79.2,12
3180,46,1056.0,506.4,36.0,91.2,12
3180,47,391.2,580.8,50.4,110.39999999999999,0
3180,48,1473.6,722.4,36.0,110.39999999999999,14
3180,49,1514.3999999999999,736.8,36.0,110.39999999999999,14
3210,42,981.5999999999999,499.2,33.6,88.8,13
3210,43,1000.8,501.59999999999997,40.8,91.2,13
3210,44,1051.2,496.79999999999995,28.799999999999997,84.0,13
3210,45,1096.8,544.8,31.2,88.8,12
3210,46,1116.0,530.4,31.2,96.0,12
3210,47,405.59999999999997,628.8,57.599999999999994,112.8,0
3210,48,1456.8,691.1999999999999,36.0,115.19999999999999,14
3210,49,1500.0,700.8,28.799999999999997,108.0,14
3240,42,1044.0,520.8,36.0,100.8,13
3240,43,1065.6,525.6,43.199999999999996,86.39999999999999,13
3240,44,1113.6,520.8,28.799999999999997,81.6,13
3240,45,1152.0,580.8,36.0,93.6,12
3240,46,1180.8,564.0,38.4,112.8,12
3240,47,424.8,672.0,50.4,122.39999999999999,0
3240,48,1442.3999999999999,662.4,48.0,110.39999999999999,14
3240,49,1478.3999999999999,674.4,38.4,96.0,14
3270,42,1108.8,561.6,45.6,88.8,13
3270,43,1140.0,554.4,45.6,105.6,13
3270,44,1183.2,544.8,28.799999999999997,96.0,13
3270,45,1212.0,612.0,33.6,98.39999999999999,12
3270,46,1243.2,592.8,38.4,117.6,12
3270,47,441.59999999999997,722.4,60.0,127.19999999999999,0
3270,48,1420.8,628.8,36.0,105.6,14
3270,49,1461.6,638.4,33.6,93.6,14
3300,42,1176.0,590.4,48.0,103.2,13
3300,43,1207.2,580.8,43.199999999999996,115.19999999999999,13
3300,44,1245.6,568.8,26.4,108.0,13
3300,45,1257.6,652.8,36.0,98.39999999999999,12
3300,46,1288.8,628.8,36.0,120.0,12
3300,47,468.0,780.0,64.8,151.2,0
3300,48,1396.8,604.8,36.0,108.0,14
3300,49,1435.2,616.8,33.6,98.39999999999999,14
3330,42,1236.0,624.0,45.6,105.6,13
3330,43,1264.8,616.8,50.4,108.0,13
3330,44,1300.8,602.4,36.0,91.2,13
3330,45,1293.6,686.4,36.0,120.0,12
3330,46,1334.3999999999999,669.6,48.0,129.6,12
3330,47,508.79999999999995,842.4,60.0,151.2,0
3330,48,1368.0,580.8,31.2,96.0,14
3330,49,1404.0,590.4,28.799999999999997,76.8,14
3360,42,1291.2,664.8,43.199999999999996,103.2,13
3360,43,1341.6,660.0,33.6,93.6,13
3360,44,1358.3999999999999,633.6,31.2,105.6,13
3360,45,1332.0,732.0,36.0,129.6,12
3360,46,1375.2,717.6,45.6,134.4,12
3360,47,552.0,912.0,60.0,158.4,0
3360,49,1375.2,566.4,36.0,81.6,14
3360,48,1346.3999999999999,561.6,31.2,86.39999999999999,14
3390,42,1322.3999999999999,708.0,40.8,108.0,13
3390,43,1380.0,703.1999999999999,43.199999999999996,98.39999999999999,13
3390,44,1396.8,672.0,36.0,105.6,13
3390,45,1377.6,804.0,45.6,122.39999999999999,12
3390,46,1435.2,787.1999999999999,48.0,132.0,12
3390,48,1312.8,530.4,31.2,98.39999999999999,14
3390,49,1346.3999999999999,532.8,31.2,93.6,14
3420,42,1346.3999999999999,753.6,45.6,122.39999999999999,13
3420,43,1423.2,753.6,48.0,120.0,13
3420,44,1447.2,720.0,43.199999999999996,115.19999999999999,13
3420,45,1447.2,871.1999999999999,36.0,134.4,12
3420,46,1488.0,849.6,40.8,151.2,12
3420,48,1284.0,513.6,38.4,81.6,14
3420,49,1315.2,513.6,31.2,76.8,14
3450,42,1380.0,818.4,45.6,129.6,13
3450,43,1466.3999999999999,813.6,45.6,112.8,13
3450,44,1500.0,770.4,38.4,141.6,13
3450,45,1514.3999999999999,948.0,48.0,124.8,12
3450,46,1560.0,924.0,57.599999999999994,144.0,12
3450,48,1264.8,482.4,31.2,98.39999999999999,14
3450,49,1300.8,492.0,21.599999999999998,84.0,14
3480,42,1444.8,883.1999999999999,52.8,124.8,13
3480,43,1524.0,883.1999999999999,48.0,120.0,13
3480,44,1555.2,832.8,43.199999999999996,144.0,13
3480,48,1250.3999999999999,468.0,28.799999999999997,84.0,14
3480,49,1279.2,475.2,26.4,79.2,14
3510,48,1228.8,453.59999999999997,33.6,76.8,14
3510,49,1255.2,463.2,28.799999999999997,72.0,14
3540,48,1204.8,439.2,28.799999999999997,74.39999999999999,14
3540,49,1240.8,441.59999999999997,26.4,79.2,14
3570,49,1207.2,422.4,24.0,72.0,14
3570,48,1176.0,417.59999999999997,38.4,86.39999999999999,14
3600,49,1159.2,405.59999999999997,28.799999999999997,84.0,14
3600,48,1149.6,408.0,26.4,79.2,14
3630,49,1128.0,393.59999999999997,28.799999999999997,76.8,14
3630,48,1113.6,398.4,26.4,67.2,14
3660,49,1094.3999999999999,376.8,33.6,84.0,14
3660,48,1080.0,379.2,28.799999999999997,79.2,14
3690,49,1065.6,372.0,26.4,76.8,14
3690,48,1053.6,372.0,24.0,67.2,14
3720,49,1039.2,355.2,26.4,69.6,14
3720,48,1020.0,355.2,31.2,72.0,14
